time,open,close,high,low,vol,bollUpper,bollMiddle,bollLower,slowK,slowD,slowJ,td9,eneUpper,eneLower
2014-11-17,1444.06,1471.69,1474.36,1437.99,520673088,1556.22,1499.12,1442.03,24.61,31.3,11.25,2,1653.0,1325.38
2014-11-18,1471.08,1481.86,1483.14,1470.51,517442228,1554.25,1497.34,1440.42,30.9,31.17,30.38,2,1649.16,1322.3
2014-11-19,1488.46,1505.55,1509.73,1488.46,596234105,1554.33,1497.39,1440.45,42.31,34.88,57.17,2,1648.39,1321.69
2014-11-20,1504.58,1494.59,1504.58,1491.65,589662660,1554.48,1498.23,1441.97,50.04,39.93,70.24,2,1644.18,1318.31
2014-11-21,1493.16,1504.83,1508.22,1493.16,537833579,1555.09,1499.59,1444.08,62.72,47.53,93.1,2,1642.21,1316.73
2014-11-24,1513.43,1507.81,1515.84,1497.85,676005521,1555.88,1500.38,1444.88,71.87,55.64,104.31,2,1641.43,1316.1
2014-11-25,1510.62,1541.92,1541.92,1510.25,804775718,1559.06,1501.37,1443.69,81.24,64.18,115.38,2,1650.36,1323.26
2014-11-26,1544.69,1554.22,1561.3,1544.1,797708315,1563.53,1502.58,1441.62,85.62,71.32,114.21,2,1659.07,1330.24
2014-11-27,1557.77,1563.41,1566.83,1548.29,792371143,1570.29,1504.46,1438.63,89.53,77.39,113.8,0,1672.45,1340.97
2014-11-28,1562.83,1570.85,1582.48,1558.31,955724018,1579.22,1507.34,1435.46,89.56,81.45,105.78,0,1686.84,1352.51
2014-12-01,1569.65,1552.31,1569.65,1544.18,888777791,1582.38,1508.46,1434.54,82.34,81.75,83.53,0,1695.79,1359.68
2014-12-02,1554.46,1565.42,1567.54,1552.13,812599198,1588.87,1510.91,1432.96,81.97,81.82,82.26,0,1705.06,1367.12
2014-12-03,1568.47,1604.45,1604.88,1540.42,1336336321,1603.5,1515.51,1427.53,87.85,83.83,95.89,0,1716.04,1375.92
2014-12-04,1604.89,1621.85,1631.31,1604.89,1181810020,1619.3,1519.98,1420.65,89.54,85.73,97.15,0,1730.16,1387.25
2014-12-05,1626.12,1581.91,1626.12,1544.47,1245316480,1625.88,1522.94,1420.0,79.42,83.63,71.01,0,1738.72,1394.11
2014-12-08,1575.3,1567.16,1600.87,1554.79,1190537702,1630.18,1525.56,1420.93,62.76,76.67,34.92,0,1745.31,1399.39
2014-12-09,1557.02,1504.62,1577.75,1504.23,1343729117,1628.68,1527.71,1426.74,41.94,65.09,-4.37,2,1741.17,1396.07
2014-12-10,1499.33,1572.69,1576.89,1499.33,1164501565,1632.39,1532.56,1432.73,46.49,58.89,21.68,2,1743.22,1397.72
2014-12-11,1572.61,1587.67,1593.38,1563.32,1080821207,1633.36,1539.8,1446.24,53.3,57.03,45.85,2,1745.91,1399.87
2014-12-12,1588.24,1623.57,1626.34,1586.75,1025023808,1637.69,1548.92,1460.14,66.91,60.32,80.09,2,1751.76,1404.57
2014-12-15,1623.6,1657.5,1664.26,1619.7,1002989024,1651.49,1558.21,1464.93,76.58,65.74,98.25,2,1763.44,1413.93
2014-12-16,1665.3,1649.58,1674.98,1636.18,902521865,1661.06,1566.6,1472.13,79.56,70.35,97.99,2,1772.78,1421.42
2014-12-17,1639.15,1644.21,1652.98,1623.7,889766964,1669.4,1573.53,1477.66,80.54,73.74,94.12,2,1777.19,1424.96
2014-12-18,1641.58,1634.05,1663.67,1633.26,789048974,1672.6,1580.5,1488.4,79.26,75.58,86.61,2,1778.55,1426.04
2014-12-19,1627.8,1596.81,1627.8,1568.98,845184621,1670.57,1585.1,1499.63,71.34,74.17,65.68,2,1780.2,1427.37
2014-12-22,1583.96,1517.93,1583.96,1510.05,913962620,1669.35,1585.61,1501.87,51.09,66.47,20.32,2,1774.74,1422.99
2014-12-23,1501.53,1496.53,1543.35,1489.12,737496025,1673.87,1583.34,1492.8,35.39,56.11,-6.06,2,1773.84,1422.27
2014-12-24,1502.67,1519.8,1524.27,1501.23,590852250,1675.55,1581.62,1487.69,29.09,47.11,-6.93,2,1767.97,1417.56
2014-12-25,1522.0,1529.47,1531.64,1514.23,597262231,1676.3,1579.92,1483.54,26.63,40.28,-0.67,2,1761.51,1412.38
2014-12-26,1531.2,1536.08,1539.16,1524.01,602436711,1676.39,1578.18,1479.97,26.18,35.58,7.37,2,1751.8,1404.59
2014-12-29,1531.12,1499.4,1531.12,1491.21,841627997,1679.09,1575.53,1471.98,19.41,30.19,-2.14,2,1734.25,1390.52
2014-12-30,1491.1,1460.11,1493.44,1450.05,763285980,1685.41,1570.27,1455.13,14.51,24.97,-6.39,2,1713.22,1373.66
2014-12-31,1455.68,1471.76,1479.86,1451.29,627856316,1685.24,1563.63,1442.03,13.75,21.23,-1.21,2,1694.08,1358.31
2015-01-05,1470.58,1464.77,1470.58,1429.08,804880975,1681.55,1555.78,1430.01,16.85,19.77,11.01,2,1675.29,1343.25
2015-01-06,1458.57,1539.83,1542.15,1454.14,1100241072,1679.04,1553.68,1428.32,43.54,27.69,75.23,2,1668.96,1338.18
2015-01-07,1542.4,1523.39,1547.25,1517.37,851106582,1677.36,1551.49,1425.62,55.63,37.0,92.88,2,1669.57,1338.66
2015-01-08,1516.83,1541.89,1565.77,1516.83,847205071,1677.48,1553.35,1429.22,64.59,46.2,101.39,2,1674.6,1342.7
2015-01-09,1535.33,1553.24,1583.75,1534.61,920011092,1676.19,1552.38,1428.56,69.82,54.07,101.32,2,1678.31,1345.67
2015-01-12,1552.05,1586.12,1587.18,1550.62,778830785,1676.03,1552.3,1428.57,79.66,62.6,113.77,2,1684.6,1350.72
2015-01-13,1587.69,1601.17,1611.13,1578.4,848257369,1672.7,1551.18,1429.67,84.61,69.94,113.97,2,1691.83,1356.51
2015-01-14,1598.72,1588.01,1605.16,1579.55,679730748,1660.52,1547.71,1434.89,85.51,75.13,106.27,2,1701.66,1364.4
2015-01-15,1584.68,1586.34,1606.56,1578.22,641398157,1649.0,1544.55,1440.09,85.8,78.69,100.03,2,1715.67,1375.63
2015-01-16,1586.71,1639.56,1641.53,1586.64,800135606,1647.9,1544.31,1440.73,90.18,82.52,105.51,0,1734.3,1390.56
2015-01-19,1608.25,1630.07,1691.14,1599.66,1143405957,1647.02,1544.11,1441.21,81.78,82.27,80.79,0,1752.65,1405.28
2015-01-20,1635.57,1700.85,1700.94,1635.57,1165117278,1671.13,1549.32,1427.5,87.84,84.13,95.25,0,1770.52,1419.61
2015-01-21,1704.1,1722.58,1729.84,1701.87,1365785754,1701.77,1559.55,1417.33,90.65,86.3,99.35,0,1792.63,1437.33
2015-01-22,1723.24,1744.04,1744.08,1716.39,1174156257,1732.01,1571.92,1411.84,93.76,88.79,103.71,0,1815.07,1455.33
2015-01-23,1742.09,1697.29,1742.09,1693.52,1010230954,1747.87,1580.8,1413.73,86.44,88.0,83.3,0,1831.06,1468.15
2015-01-26,1698.99,1739.79,1740.37,1698.99,885979630,1770.2,1591.31,1412.43,90.1,88.7,92.88,0,1848.12,1481.82
2015-01-27,1742.47,1743.68,1754.21,1715.53,948571557,1790.38,1601.69,1413.01,91.4,89.6,95.0,0,1863.94,1494.51
2015-01-28,1741.07,1731.41,1759.0,1727.92,900507826,1803.91,1613.3,1422.68,88.93,89.38,88.04,2,1879.85,1507.27
2015-01-29,1717.4,1711.37,1733.63,1709.36,704447569,1807.34,1625.86,1444.38,82.66,87.14,73.7,2,1893.73,1518.4
2015-01-30,1712.85,1680.58,1721.14,1679.69,754211041,1804.67,1636.3,1467.93,67.26,80.51,40.76,2,1898.28,1522.05
2015-02-02,1667.12,1696.83,1708.71,1660.05,705152575,1798.43,1647.9,1497.38,57.23,72.75,26.19,2,1905.69,1527.99
2015-02-03,1703.93,1750.91,1762.73,1703.93,1030998470,1806.78,1658.46,1510.14,67.65,71.05,60.85,2,1911.25,1532.44
2015-02-04,1753.77,1757.74,1770.2,1743.02,985442497,1810.79,1670.17,1529.56,74.66,72.25,79.48,2,1915.15,1535.57
2015-02-05,1757.23,1774.31,1809.72,1741.96,1280303014,1816.37,1681.79,1547.22,75.22,73.24,79.18,2,1918.51,1538.27
2015-02-06,1772.35,1730.97,1783.62,1725.64,961432448,1813.04,1690.68,1568.32,65.94,70.81,56.21,2,1922.25,1541.27
2015-02-09,1727.22,1708.85,1753.5,1702.56,749294150,1809.52,1696.82,1584.12,54.83,65.48,33.52,2,1918.82,1538.51
2015-02-10,1707.26,1747.68,1747.86,1700.88,618887295,1809.85,1704.14,1598.44,56.07,62.35,43.52,2,1919.26,1538.87
2015-02-11,1748.23,1772.85,1783.24,1748.23,744250414,1808.67,1713.39,1618.1,62.5,62.4,62.71,2,1923.86,1542.56
2015-02-12,1777.22,1788.81,1799.46,1776.35,829570135,1804.62,1723.51,1642.4,70.34,65.05,80.94,2,1932.46,1549.45
2015-02-13,1798.54,1825.49,1828.24,1796.41,968709257,1815.89,1732.81,1649.72,79.51,69.87,98.79,2,1948.54,1562.35
2015-02-16,1836.71,1896.63,1897.66,1836.71,1208408329,1843.34,1746.13,1648.92,86.17,75.3,107.9,2,1970.72,1580.13
2015-02-17,1908.18,1894.31,1909.91,1873.17,933269579,1870.07,1755.81,1641.54,88.29,79.63,105.61,2,1986.64,1592.89
2015-02-25,1899.39,1876.75,1909.65,1872.1,1107689411,1888.11,1763.51,1638.92,86.9,82.05,96.6,2,1999.85,1603.48
2015-02-26,1875.33,1880.39,1891.78,1847.73,1021613388,1904.47,1770.33,1636.19,86.56,83.56,92.57,2,2011.62,1612.92
2015-02-27,1880.63,1928.04,1928.04,1880.63,1159139834,1928.05,1781.87,1635.69,91.04,86.05,101.02,2,2033.5,1630.46
2015-03-02,1944.11,1986.99,1987.8,1940.32,1574046797,1963.99,1794.23,1624.47,93.92,88.67,104.4,2,2064.37,1655.22
2015-03-03,1987.33,1961.74,2004.03,1961.01,1607366795,1988.01,1805.13,1622.25,89.75,89.03,91.19,0,2088.13,1674.27
2015-03-04,1960.54,2009.83,2011.08,1960.54,1363917764,2018.96,1819.05,1619.15,92.97,90.35,98.23,0,2114.44,1695.36
2015-03-05,2015.7,2014.79,2032.22,1997.46,1372928092,2044.9,1834.22,1623.55,92.34,91.01,95.01,0,2139.52,1715.47
2015-03-06,2016.81,1951.4,2018.18,1949.29,1168090000,2051.91,1847.77,1643.62,80.29,87.44,66.0,2,2153.5,1726.68
2015-03-09,1941.42,1994.39,1996.9,1932.82,992417701,2063.97,1862.64,1661.31,80.03,84.97,70.14,2,2164.35,1735.38
2015-03-10,2001.19,2045.32,2048.3,2001.19,1151356214,2086.76,1877.36,1667.97,86.19,85.38,87.82,2,2181.11,1748.82
2015-03-11,2050.76,2035.83,2054.77,2022.32,1212104932,2103.95,1891.27,1678.59,87.17,85.97,89.56,2,2198.77,1762.98
2015-03-12,2034.62,2018.13,2054.39,1984.91,1255415203,2115.87,1903.46,1691.04,81.43,84.46,75.37,2,2214.06,1775.23
2015-03-13,2020.66,2069.07,2070.95,2011.17,1145413972,2128.96,1920.36,1711.77,87.17,85.36,90.78,2,2229.71,1787.79
2015-03-16,2088.2,2142.67,2144.78,2088.2,1560905160,2148.37,1942.06,1735.74,91.11,87.28,98.78,2,2246.99,1801.64
2015-03-17,2149.37,2137.46,2164.49,2117.78,1548866960,2164.34,1961.54,1758.75,90.19,88.25,94.06,2,2266.5,1817.28
2015-03-18,2138.37,2182.92,2186.02,2124.98,1461534738,2187.29,1982.05,1776.8,93.05,89.85,99.45,2,2285.71,1832.69
2015-03-19,2184.76,2183.88,2192.55,2160.99,1317326183,2204.89,2001.8,1798.72,94.25,91.32,100.13,0,2304.48,1847.74
2015-03-20,2187.47,2213.77,2232.08,2187.01,1497005008,2227.38,2021.22,1815.05,93.7,92.11,96.88,0,2333.6,1871.09
2015-03-23,2225.85,2293.65,2293.92,2221.71,1606327882,2270.56,2041.07,1811.57,95.77,93.33,100.65,0,2366.82,1897.72
2015-03-24,2310.51,2357.97,2363.06,2253.2,1979513373,2321.73,2064.25,1806.77,96.73,94.46,101.27,0,2401.52,1925.55
2015-03-25,2364.94,2385.01,2405.56,2344.11,1710589567,2367.62,2089.66,1811.71,96.08,95.0,98.24,0,2440.28,1956.62
2015-03-26,2362.45,2291.79,2370.3,2270.79,1692000181,2384.06,2110.23,1836.41,85.44,91.82,72.69,0,2470.66,1980.98
2015-03-27,2274.68,2323.82,2326.42,2267.87,1211139943,2405.52,2130.02,1854.52,80.83,88.15,66.17,0,2498.94,2003.65
2015-03-30,2319.31,2290.48,2332.6,2266.85,1219659378,2420.94,2145.2,1869.45,73.55,83.28,54.07,2,2515.34,2016.81
2015-03-31,2294.32,2335.17,2358.21,2288.31,1286625798,2437.96,2163.87,1889.77,72.77,79.78,58.75,2,2537.29,2034.4
2015-04-01,2347.0,2404.91,2407.49,2345.75,1290399195,2467.24,2183.62,1900.0,81.46,80.34,83.69,2,2561.93,2054.16
2015-04-02,2434.76,2475.33,2475.33,2420.19,1556280421,2506.05,2206.65,1907.25,87.64,82.77,97.37,2,2594.28,2080.1
2015-04-03,2469.85,2510.16,2515.58,2460.94,1490987720,2537.75,2234.59,1931.42,91.07,85.54,102.13,2,2627.18,2106.48
2015-04-07,2530.07,2556.7,2557.87,2522.26,1498017753,2575.69,2262.7,1949.72,93.91,88.33,105.08,2,2656.38,2129.89
2015-04-08,2566.94,2488.16,2568.09,2442.82,1688103969,2595.83,2284.84,1973.85,87.1,87.92,85.45,2,2670.83,2141.48
2015-04-09,2481.69,2496.49,2501.3,2346.89,1643560984,2609.79,2307.88,2005.97,83.48,86.44,77.55,2,2683.2,2151.4
2015-04-10,2475.56,2552.83,2567.68,2457.82,1379220688,2623.58,2334.61,2045.65,87.29,86.72,88.44,2,2712.18,2174.63
2015-04-13,2558.19,2577.78,2596.92,2545.26,1541581802,2640.47,2360.05,2079.63,89.46,87.64,93.12,2,2740.37,2197.23
2015-04-14,2584.59,2558.85,2593.7,2539.94,1465323029,2655.37,2380.86,2106.34,87.92,87.73,88.3,0,2770.16,2221.12
2015-04-15,2548.99,2441.74,2548.99,2441.74,1427599888,2647.72,2396.07,2144.43,71.26,82.24,49.3,2,2781.99,2230.6
2015-04-16,2420.93,2484.33,2532.31,2407.85,1255689045,2645.42,2411.14,2176.86,65.83,76.77,43.95,2,2790.8,2237.67
2015-04-17,2507.47,2463.99,2511.98,2453.28,1395036160,2635.7,2425.15,2214.59,59.5,71.01,36.47,2,2789.54,2236.66
2015-04-20,2462.41,2424.85,2493.2,2411.34,1408549808,2622.65,2435.7,2248.75,50.06,64.03,22.12,2,2780.07,2229.07
2015-04-21,2443.12,2566.09,2566.09,2443.12,1337088427,2632.55,2449.32,2266.09,62.6,63.55,60.69,2,2781.12,2229.9
2015-04-22,2610.74,2634.93,2655.37,2610.74,1561809177,2658.18,2463.17,2268.16,72.31,66.47,83.99,2,2797.41,2242.97
2015-04-23,2656.18,2706.19,2718.26,2656.18,1568952093,2697.37,2479.23,2261.09,80.24,71.06,98.61,2,2820.69,2261.63
2015-04-24,2689.91,2734.75,2747.62,2672.2,1468057386,2728.65,2501.38,2274.1,85.57,75.9,104.91,2,2840.88,2277.82
2015-04-27,2781.6,2747.5,2806.76,2737.15,1364203607,2758.51,2522.56,2286.62,85.43,79.07,98.13,2,2859.72,2292.93
2015-04-28,2764.41,2687.97,2779.2,2650.43,1441659735,2763.32,2542.44,2321.55,80.36,79.5,82.07,2,2874.05,2304.42
2015-04-29,2693.48,2797.52,2798.52,2674.76,1389063540,2791.55,2565.55,2339.56,86.13,81.71,94.96,2,2913.54,2336.08
2015-04-30,2825.16,2857.89,2918.75,2825.16,1526724263,2835.09,2588.2,2341.32,86.75,83.39,93.48,2,2955.01,2369.33
2015-05-04,2868.1,2845.25,2884.44,2803.82,1321488061,2871.75,2606.7,2341.65,86.02,84.27,89.52,0,2997.33,2403.26
2015-05-05,2830.79,2783.44,2845.71,2753.87,1194258296,2892.18,2620.36,2348.54,76.03,81.52,65.06,0,3037.13,2435.18
2015-05-06,2806.3,2846.56,2927.03,2806.3,1480644014,2922.03,2634.86,2347.68,74.33,79.12,64.73,0,3068.26,2460.14
2015-05-07,2824.82,2806.05,2879.68,2801.47,1237165013,2938.88,2650.75,2362.62,68.3,75.52,53.88,2,3087.26,2475.37
2015-05-08,2838.97,2973.6,2974.37,2838.97,1693109779,2985.78,2674.61,2363.43,78.79,76.61,83.15,2,3116.94,2499.17
2015-05-11,3015.43,3146.83,3150.49,2991.33,2111185928,3071.64,2704.31,2336.97,85.62,79.61,97.63,2,3162.68,2535.84
2015-05-12,3176.54,3250.3,3254.99,3133.96,2071803928,3170.17,2737.93,2305.69,90.14,83.12,104.18,2,3218.49,2580.59
2015-05-13,3185.34,3192.15,3271.18,3123.92,1955548382,3236.15,2769.6,2303.05,88.34,84.86,95.29,2,3274.45,2625.46
2015-05-14,3174.45,3141.59,3228.03,3137.28,1821477862,3272.51,2804.59,2336.67,83.87,84.53,82.56,2,3312.65,2656.09
2015-05-15,3109.11,3145.34,3176.12,3059.86,1627874215,3303.78,2837.64,2371.5,81.14,83.4,76.62,2,3344.55,2681.67
2015-05-18,3178.37,3278.48,3286.41,3178.37,1657955907,3349.11,2878.36,2407.62,86.88,84.56,91.52,2,3392.64,2720.23
2015-05-19,3310.09,3322.77,3340.42,3206.78,1648461253,3383.59,2923.26,2462.93,90.16,86.43,97.63,2,3452.51,2768.23
2015-05-20,3339.17,3406.28,3471.95,3339.17,1848362516,3440.65,2965.27,2489.89,89.98,87.61,94.72,2,3514.64,2818.04
2015-05-21,3421.61,3527.41,3531.84,3421.45,1798673634,3519.21,3009.89,2500.58,93.05,89.43,100.3,2,3594.71,2882.24
2015-05-22,3594.59,3516.63,3618.24,3438.57,2295786905,3584.96,3050.42,2515.87,89.3,89.38,89.13,2,3654.98,2930.57
2015-05-25,3415.67,3467.92,3499.54,3370.84,1774719125,3630.49,3087.07,2543.66,83.89,87.55,76.57,2,3690.62,2959.15
2015-05-26,3471.8,3618.23,3619.49,3471.8,1879669524,3697.25,3130.61,2563.97,89.19,88.1,91.37,2,3731.46,2991.9
2015-05-27,3638.21,3628.67,3662.98,3546.58,1993355493,3745.67,3177.65,2609.62,90.9,89.03,94.62,2,3779.92,3030.75
2015-05-28,3618.34,3432.98,3677.33,3432.98,2043958212,3759.65,3209.42,2659.18,77.61,85.22,62.37,2,3812.26,3056.68
2015-05-29,3444.06,3542.84,3595.17,3328.46,1736877688,3787.35,3243.67,2699.99,75.54,82.0,62.64,2,3856.39,3092.06
2015-06-01,3580.08,3718.75,3722.86,3580.08,1568681286,3836.3,3287.34,2738.39,83.35,82.45,85.15,2,3905.26,3131.24
2015-06-02,3757.1,3901.54,3912.48,3756.09,1843613169,3903.17,3343.25,2783.32,88.27,84.39,96.04,2,3969.5,3182.75
2015-06-03,3949.28,3982.25,4011.04,3838.22,1910306374,3977.04,3400.03,2823.02,90.78,86.52,99.29,2,4033.43,3234.01
2015-06-04,3991.8,3943.47,4015.2,3695.83,1821564369,4012.34,3456.9,2901.47,90.37,87.8,95.5,2,4079.61,3271.04
2015-06-05,3994.44,3885.83,4037.96,3841.42,1812473771,4041.28,3502.51,2963.75,86.43,87.35,84.61,2,4120.6,3303.9
2015-06-08,3862.8,3704.55,3862.8,3643.04,1787265646,4050.03,3530.4,3010.77,75.29,83.33,59.22,2,4146.86,3324.96
2015-06-09,3664.37,3705.54,3793.37,3633.72,1625106273,4061.48,3553.16,3044.84,67.91,78.19,47.35,2,4156.55,3332.73
2015-06-10,3695.06,3834.7,3876.85,3676.76,1757107889,4079.3,3585.29,3091.28,69.06,75.14,56.88,2,4179.42,3351.07
2015-06-11,3843.98,3862.14,3884.37,3815.06,1780753724,4084.79,3621.32,3157.84,66.57,72.29,55.14,2,4227.06,3389.26
2015-06-12,3889.16,3899.71,3922.7,3850.59,1799034665,4082.48,3659.03,3235.58,66.31,70.3,58.35,2,4266.67,3421.02
2015-06-15,3919.36,3696.03,3919.36,3688.89,1891853334,4065.76,3679.91,3294.07,49.35,63.31,21.42,2,4264.15,3419.0
2015-06-16,3636.79,3590.67,3669.82,3475.35,1843327807,4045.79,3693.31,3340.83,39.73,55.45,8.29,2,4229.64,3391.34
2015-06-17,3586.37,3741.36,3754.37,3511.11,1701769286,4037.33,3710.06,3382.79,42.25,51.05,24.64,2,4202.9,3369.9
2015-06-18,3734.91,3504.55,3752.18,3497.73,1582025588,4038.88,3708.92,3378.96,30.34,44.15,2.73,2,4154.18,3330.83
2015-06-19,3408.53,3314.98,3476.03,3304.65,1604885903,4062.3,3698.84,3335.37,20.78,36.36,-10.37,2,4090.82,3280.03
2015-06-23,3314.89,3393.94,3397.27,3154.6,1633255539,4069.28,3695.14,3321.0,24.24,32.32,8.09,2,4056.34,3252.38
2015-06-24,3425.57,3383.4,3459.46,3304.67,1583117748,4080.49,3683.39,3286.3,26.09,30.24,17.79,2,4020.58,3223.71
2015-06-25,3403.63,3206.38,3408.23,3172.37,1538674311,4110.4,3662.28,3214.16,19.64,26.71,5.5,2,3950.84,3167.79
2015-06-26,3078.4,2920.7,3078.4,2915.94,1460215787,4182.25,3636.67,3091.09,13.25,22.22,-4.69,1,3846.34,3084.0
2015-06-29,2943.5,2689.76,2950.13,2663.44,1698721319,4278.08,3594.01,2909.95,9.64,18.03,-7.14,1,3712.04,2976.32
2015-06-30,2566.02,2858.61,2875.09,2485.46,2393574390,4303.07,3551.01,2798.94,16.23,17.43,13.83,1,3619.08,2901.79
2015-07-01,2842.17,2759.41,3008.19,2743.61,2309056940,4302.17,3493.9,2685.63,18.03,17.63,18.83,1,3526.81,2827.81
2015-07-02,2756.25,2649.32,2825.15,2591.05,2040523284,4281.95,3427.25,2572.56,17.53,17.6,17.4,1,3405.6,2730.61
2015-07-03,2559.03,2605.28,2788.76,2458.29,2230035796,4251.65,3360.34,2469.04,16.58,17.26,15.23,1,3305.78,2650.58
2015-07-06,2795.67,2493.83,2795.67,2417.56,2367180680,4223.48,3290.74,2358.01,13.49,16.0,8.48,1,3214.63,2577.5
2015-07-07,2398.1,2352.01,2415.68,2350.97,989190347,4219.96,3223.12,2226.27,9.03,13.68,-0.27,1,3098.98,2484.76
2015-07-08,2304.76,2364.05,2364.08,2304.76,1582831088,4193.71,3156.04,2118.38,8.57,11.98,1.77,1,2985.83,2394.04
2015-07-09,2338.11,2435.76,2435.76,2338.11,934904231,4119.94,3086.09,2052.25,11.92,11.96,11.85,1,2900.29,2325.46
2015-07-10,2487.39,2535.89,2535.89,2478.87,695786581,4015.44,3019.78,2024.13,18.9,14.27,28.16,2,2857.58,2291.21
2015-07-13,2612.77,2683.07,2683.07,2592.2,1116585026,3877.84,2958.95,2040.06,30.53,19.69,52.2,2,2856.83,2290.61
2015-07-14,2725.04,2726.05,2827.55,2715.98,1553456089,3769.02,2910.45,2051.89,47.21,28.87,83.91,2,2842.12,2278.82
2015-07-15,2750.66,2590.03,2750.66,2583.46,2218824061,3669.81,2860.42,2051.03,49.66,35.8,77.4,2,2823.32,2263.74
2015-07-16,2526.65,2627.08,2698.16,2439.24,2189514115,3510.66,2804.71,2098.75,53.66,41.75,77.48,2,2820.85,2261.76
2015-07-17,2651.44,2783.32,2805.8,2646.5,2035392744,3397.38,2768.64,2139.91,66.29,49.93,99.0,2,2840.61,2277.61
2015-07-20,2820.72,2848.3,2907.15,2777.91,2497331919,3323.85,2745.31,2166.77,74.27,58.04,106.72,2,2879.96,2309.15
2015-07-21,2802.02,2882.9,2917.41,2779.53,2057632766,3221.49,2719.76,2218.03,80.86,65.65,111.28,2,2938.89,2356.4
2015-07-22,2882.06,2897.37,2932.06,2828.45,2111686388,3104.84,2695.46,2286.07,84.89,72.06,110.55,0,2998.08,2403.87
2015-07-23,2896.25,2967.95,2969.35,2864.43,2045325100,3043.63,2683.53,2323.44,89.84,77.99,113.54,0,3057.16,2451.23
2015-07-24,2976.94,2897.82,3014.18,2879.26,2268588181,3039.6,2682.39,2325.18,86.48,80.82,97.8,0,3097.33,2483.45
2015-07-27,2822.37,2683.45,2924.08,2683.05,2306291672,3039.27,2682.08,2324.88,71.81,77.82,59.8,2,3097.37,2483.48
2015-07-28,2546.41,2581.96,2705.18,2492.19,2548658298,3018.38,2668.24,2318.11,56.15,70.59,27.26,2,3081.38,2470.66
2015-07-29,2617.94,2693.87,2693.99,2483.92,2302801017,3012.85,2664.97,2317.08,50.63,63.94,24.01,2,3092.91,2479.9
2015-07-30,2671.46,2561.19,2707.76,2556.09,2010776677,3011.34,2660.56,2309.78,38.61,55.5,4.84,2,3085.59,2474.03
2015-07-31,2507.27,2539.84,2605.34,2499.25,1671234674,3011.28,2657.29,2303.3,29.26,46.75,-5.73,2,3058.57,2452.36
2015-08-03,2475.33,2399.27,2494.8,2371.48,1849905340,3017.51,2652.56,2287.61,20.95,38.15,-13.46,2,3008.72,2412.4
2015-08-04,2396.41,2546.16,2546.16,2380.28,1757791363,3004.34,2662.27,2320.2,23.02,33.11,2.86,2,2971.35,2382.43
2015-08-05,2542.27,2502.04,2584.19,2480.45,1824542827,2991.92,2669.17,2346.41,22.12,29.44,7.47,2,2927.46,2347.25
2015-08-06,2441.96,2480.93,2517.99,2430.53,1214261396,2988.19,2671.42,2354.66,21.35,26.75,10.55,1,2873.4,2303.9
2015-08-07,2509.96,2576.99,2586.53,2505.27,1555336978,2987.22,2673.48,2359.74,34.6,29.37,45.08,2,2837.79,2275.35
2015-08-10,2606.74,2706.72,2726.9,2593.41,1823954491,2988.72,2674.66,2360.61,54.51,37.75,88.04,2,2840.38,2277.42
2015-08-11,2705.04,2698.91,2747.83,2675.15,1802676997,2986.69,2673.3,2359.92,65.34,46.94,102.13,2,2853.36,2287.83
2015-08-12,2658.84,2622.19,2700.4,2622.19,1386448628,2986.9,2674.91,2362.92,65.77,53.22,90.86,2,2845.4,2281.45
2015-08-13,2608.74,2684.26,2684.26,2578.91,1361673788,2989.0,2677.77,2366.54,71.55,59.33,95.98,2,2859.06,2292.4
2015-08-14,2713.78,2674.02,2725.47,2664.42,1508706806,2979.75,2672.31,2364.87,74.34,64.33,94.35,2,2873.96,2304.34
2015-08-17,2665.37,2666.29,2676.72,2613.78,1348868610,2959.86,2663.21,2366.56,74.33,67.66,87.65,2,2903.59,2328.11
2015-08-18,2674.42,2504.17,2720.58,2488.61,1915977287,2930.58,2644.27,2357.96,57.29,64.2,43.45,2,2898.93,2324.37
2015-08-19,2427.94,2570.69,2584.36,2359.17,1676219520,2890.95,2627.94,2364.92,56.33,61.58,45.84,2,2906.55,2330.48
2015-08-20,2556.77,2508.82,2610.9,2508.35,1499696462,2821.27,2604.98,2388.69,50.39,57.85,35.47,2,2909.65,2332.96
2015-08-21,2452.62,2341.95,2480.68,2340.92,1314084432,2778.13,2577.19,2376.24,33.68,49.79,1.45,2,2883.56,2312.04
2015-08-24,2222.54,2152.61,2246.55,2152.61,972553372,2817.77,2550.64,2283.52,22.45,40.68,-14.0,2,2822.05,2262.73
2015-08-25,1996.04,1990.71,2048.03,1987.12,1205075731,2882.15,2521.08,2160.02,15.13,32.16,-18.94,2,2743.44,2199.7
2015-08-26,1975.92,1890.04,2044.66,1875.03,1933968270,2925.39,2480.89,2036.39,10.67,25.0,-17.98,1,2662.18,2134.54
2015-08-27,1924.78,1959.49,1959.98,1843.19,1790496070,2947.84,2450.8,1953.77,11.53,20.51,-6.42,1,2581.73,2070.03
2015-08-28,1990.35,2082.12,2086.87,1960.39,1904712444,2948.06,2427.92,1907.78,16.77,19.26,11.77,1,2516.02,2017.35
2015-08-31,2056.29,1996.87,2058.85,1987.58,1447651723,2960.9,2407.8,1854.7,17.85,18.79,15.97,2,2441.72,1957.77
